ticker,Date,Open,High,Low,Close,Volume,Daily Return
JPM,2020-11-27,107.14939263172442,107.45678709011874,106.3413824266032,106.46434020996094,5983600,
JPM,2020-11-30,105.39284942941669,106.02520759810469,103.4342960292134,103.5309066772461,14411800,-0.027553202574023827
JPM,2020-12-01,105.69148329035966,106.78054780630596,105.06790959369764,105.16452026367188,12668900,0.015778994300885474
JPM,2020-12-02,105.12939798277252,107.4216937212559,104.75173988445958,107.18456268310548,10811300,0.019208402362021815
JPM,2020-12-03,107.01768124822117,107.05281301088958,105.70905491714012,106.48193359375,12904400,-0.006555319831203943
JPM,2020-12-04,107.5710007164881,108.28240050067916,106.87716346370354,107.44803619384766,13583700,0.009072925025793932
JPM,2020-12-07,106.4028702379304,107.298706549019,105.57729073700962,107.04400634765624,9724300,-0.0037602348121328344
JPM,2020-12-08,106.30626436689587,107.43923840293618,106.06034876850526,107.14940643310548,9592100,0.0009846425694020056
JPM,2020-12-09,108.17698442118572,108.29116430583096,105.77930065339984,106.31504821777344,13073900,-0.0077868673575242076
JPM,2020-12-10,105.38408163760678,106.0779188111872,105.00642359884016,105.62999725341795,13668400,-0.0064435936007124495
JPM,2020-12-11,104.4619060176792,105.41043679351334,103.96129013295896,105.00643157958984,9981600,-0.005903301051235599
JPM,2020-12-14,106.56974204702378,106.64000556075464,103.73292136229018,103.89979553222656,12112400,-0.010538745396033278
JPM,2020-12-15,104.76929103197196,106.18331250244728,104.1808491456916,105.67391204833984,12590200,0.01707526474932286
JPM,2020-12-16,105.65635093473666,106.34140349220502,105.26990828151946,105.98130798339844,11169400,0.0029089103365262936
JPM,2020-12-17,106.49948621403692,106.6663536848114,105.02398591559854,105.10302734375,11618000,-0.008287127762057978
JPM,2020-12-18,104.63754841399265,105.28746920208326,103.87344773427002,104.58485412597656,28954800,-0.004930145504550509
JPM,2020-12-21,108.17700142555866,109.78424437132246,106.3501899910522,108.51074981689452,28323600,0.037537898998157626
JPM,2020-12-22,108.37019765952688,108.48437083496889,106.80687145399727,106.85956573486328,11788200,-0.015216778842810585
JPM,2020-12-23,107.83444784336706,111.11918972791383,107.45678987022714,109.84569549560548,14973200,0.02794443099414523
JPM,2020-12-24,109.86326379624448,110.26727563118868,108.528290600502,109.3626480102539,4164900,-0.00439750946245232
JPM,2020-12-28,110.50441435762043,111.23338325349482,109.59979337390295,110.08283996582033,8072600,0.006585355865732945
JPM,2020-12-29,110.83816354067318,110.90842706086669,109.68762687547148,109.79302215576172,8389200,-0.0026327246839615848
JPM,2020-12-30,110.21458364976728,110.53076277207974,109.69640529418156,110.10041046142578,7398000,0.0027997071182535027
JPM,2020-12-31,109.86327913088384,111.8306174949002,109.62614812576749,111.60226440429688,8580200,0.013640766065965426
JPM,2021-01-04,111.979923909717,112.29610305445912,109.591017794198,110.54833984375,16819900,-0.009443576850097446
JPM,2021-01-05,110.56600285721548,111.72483188220632,109.48679123420952,111.14984130859376,13731200,0.005441071893923732
JPM,2021-01-06,114.89170949331846,117.44819977533642,113.12250494371789,116.36898803710938,24909100,0.04695595303663369
JPM,2021-01-07,120.03120076976394,122.24269753831908,119.35005598563554,120.19042205810548,21940400,0.032838938324164735
JPM,2021-01-08,120.27891036194823,120.6150622544728,118.64239704065592,120.3231430053711,12035100,0.0011042556053380004
JPM,2021-01-11,119.04934426604656,122.25158857488871,118.63358162399228,122.11890411376952,15937900,0.014924486375146095
JPM,2021-01-12,123.34849647129974,125.31230748638666,122.8088904987234,124.03848266601562,18033500,0.01571893038327432
JPM,2021-01-13,122.59654744751204,124.54266215547396,122.16310266358325,124.15345001220705,14816800,0.000926868369560685
JPM,2021-01-14,124.2773243449172,126.27651332179744,123.84386595482763,124.87884521484376,18565600,0.005842730931483464
JPM,2021-01-15,121.57041465929208,125.303422922444,121.19888475842625,122.64078521728516,27881000,-0.017921850524067584
JPM,2021-01-19,123.7200231296461,124.46308308888474,121.91544701465077,122.11004638671876,19843800,-0.004327588327374676
JPM,2021-01-20,121.91545972798508,122.22506132766462,119.81010945935289,120.27894592285156,16028800,-0.014995493966713958
JPM,2021-01-21,120.03122524897528,120.44698780608682,118.81932909198215,119.27046966552734,13411700,-0.008384478676518037
JPM,2021-01-22,117.37744358257534,118.89010031520108,116.94398521291096,118.35049438476562,12933200,-0.007713353383629884
JPM,2021-01-25,116.89089521986791,117.80203098453796,115.05092793355058,116.87319946289062,14212800,-0.012482372207691994
JPM,2021-01-26,117.43050214844163,117.80203206091376,116.1832144793445,116.39552307128906,11307800,-0.0040871336952936765
JPM,2021-01-27,114.63516489538672,114.86516924139438,112.6536653064138,113.10481262207033,17603900,-0.028271795704747693
JPM,2021-01-28,114.9094049672664,116.91744848133696,114.10443013381123,115.09517669677734,13761800,0.017597518872672913
JPM,2021-01-29,116.05054332548822,116.5193797090131,113.3967463630866,113.82135009765624,14808100,-0.01106759323613582
JPM,2021-02-01,114.467099795841,115.05979297601516,113.65327037401816,114.66171264648438,11080700,0.007383171506111452
JPM,2021-02-02,116.7139902607565,118.88125503766152,116.07707792252764,118.19126892089844,12253600,0.030782343931109013
JPM,2021-02-03,118.2266207023547,120.09312465472289,118.1027774139566,119.544677734375,10600800,0.011451005017827143
JPM,2021-02-04,119.83661536645198,122.65848804781446,119.83661536645198,122.2957992553711,12419500,0.02301333336737099
JPM,2021-02-05,123.30425654348286,123.39272184442125,121.52621737706406,122.05696868896484,10051300,-0.0019528926411245262
JPM,2021-02-08,122.2515730093928,124.10923621600098,122.2338772508598,123.96769714355467,10136400,0.015654398721460128
JPM,2021-02-09,123.33963786047671,123.82617003281722,122.55234525356585,123.47233581542967,8614800,-0.003995890377405109
JPM,2021-02-10,123.84387416339425,124.61347106207808,122.99465308719294,123.5431137084961,10323200,0.0005732287528132929
JPM,2021-02-11,123.54307497158106,124.3303673848479,122.26925050564216,123.19808197021484,9201000,-0.0027928042925594587
JPM,2021-02-12,123.003477741604,125.26804872906264,122.95924509774268,124.94959259033205,8324600,0.014217028318189717
JPM,2021-02-16,126.98418646298484,128.54993043927317,125.966889535762,127.95723724365234,12130600,0.024070864025794503
JPM,2021-02-17,127.3380192461524,128.60300279429336,126.60380048006807,128.35531616210938,10810100,0.003111030896197242
JPM,2021-02-18,127.38218787081875,128.96561329485817,126.85142335552942,128.7886962890625,10587800,0.0033764096409203415
JPM,2021-02-19,129.02757220607143,131.66367266061607,129.02757220607143,130.9383087158203,11969800,0.016691002306080227
JPM,2021-02-22,129.92103424135752,132.85790902580356,129.8502647106339,132.1679229736328,11488400,0.009390790746206745
JPM,2021-02-23,134.02554935514723,134.7332310420659,132.32712140528574,133.2294158935547,16234400,0.008031395939645858
JPM,2021-02-24,132.78714249873033,136.0159231108233,132.78714249873033,135.57362365722656,15061400,0.017595271644400334
JPM,2021-02-25,136.46710989108635,137.02439815757276,133.21177811369088,133.7336883544922,18127700,-0.013571484283597224
JPM,2021-02-26,132.95526221253093,133.45947673667945,129.60262369192958,130.18646240234375,19829200,-0.026524550364196098
JPM,2021-03-01,132.26523792730686,133.9105925035734,131.34524746643274,133.13214111328125,14845500,0.022626613063913004
JPM,2021-03-02,132.7605978324646,134.26441318699838,132.5482892479311,132.69866943359375,14221700,-0.0032559506371843128
JPM,2021-03-03,133.77788963658455,137.09513555544982,133.41521434119883,135.26402282714844,14324100,0.019332171185322045
JPM,2021-03-04,134.998657133039,136.56440117960418,131.46910218004555,133.1852264404297,20093900,-0.015368435325742169
JPM,2021-03-05,135.53826412391817,135.77710964084702,130.8941192278116,133.49484252929688,18465100,0.002324702950485813
JPM,2021-03-08,134.87479714633628,137.51975275155846,133.35328593838406,135.26402282714844,17133300,0.013252798867216864
JPM,2021-03-09,134.01676597492084,136.44941354212236,132.53064594013696,134.30868530273438,16238800,-0.007062761438308529
JPM,2021-03-10,134.37944938176835,138.1389954689558,134.02560165128662,137.2278594970703,14342200,0.02173481326063209
JPM,2021-03-11,136.3255198192648,138.1300954085091,135.66207072796956,136.51129150390625,11771500,-0.005221738470527981
JPM,2021-03-12,138.7581981753952,139.43934317742438,137.1747719216441,138.130126953125,12849500,0.011858619396128312
JPM,2021-03-15,138.3070718480157,138.81128630576242,136.1928805822861,137.44015502929688,12101100,-0.004995086438038698
JPM,2021-03-16,136.30783825755134,136.75899232526993,134.6271057837545,135.79476928710938,12805600,-0.011971652257207976
JPM,2021-03-17,137.41360886198393,138.77589891493142,135.38788304033045,137.1924591064453,13952400,0.010292663161279858
JPM,2021-03-18,139.41281209696447,143.03081887900163,138.97935371435443,139.45703125,21898500,0.01650653511354916
JPM,2021-03-19,137.5639763657738,137.94436092906773,133.74251596206338,137.23667907714844,54418800,-0.015921407138455468
JPM,2021-03-22,135.16669950581783,136.20167848334194,133.2294259717702,133.54788208007812,19944800,-0.02687908962731922
JPM,2021-03-23,132.98175493069473,134.56518103063993,131.76985875088346,132.212158203125,17076300,-0.010001834968466183
JPM,2021-03-24,132.68989503833035,135.50291433414415,132.56605167621112,133.23834228515625,13079800,0.007761646855916737
JPM,2021-03-25,132.68981188028988,135.31707123535207,132.0971323403066,134.94554138183594,15608300,0.012813121714063014
JPM,2021-03-26,136.4936318180236,137.51091529433734,134.94558352925318,137.1924591064453,16754400,0.016650551782600997
JPM,2021-03-29,134.5652192837014,135.98942446469653,133.60985057552654,135.0605926513672,17570300,-0.015539239320902065
JPM,2021-03-30,136.63516502885102,137.88243933807283,136.12209599830254,136.65284729003906,13184300,0.011789187411475277
JPM,2021-03-31,135.59130705339393,136.66167757259564,134.56516917510098,134.6624755859375,16736700,-0.014565168187656519
JPM,2021-04-01,134.37058985042992,136.04248150947157,134.06098828270234,135.9717254638672,16561500,0.009722455140030117
JPM,2021-04-05,137.38652440125097,137.8670289353608,135.78487882731105,136.69247436523438,13508000,0.005300726301062708
JPM,2021-04-06,135.9538975402543,137.2797177055362,135.12638177016345,135.7314453125,13071600,-0.0070305922633792095
JPM,2021-04-07,136.22976991987025,138.1250539489005,135.829344988577,137.8581085205078,16903500,0.01566816888386846
JPM,2021-04-08,137.0305941091157,138.37420089076005,135.52681463774067,138.0271759033203,12335500,0.0012263869323823062
JPM,2021-04-09,138.64116056433895,139.73562200986376,137.89372414190302,139.0593719482422,12122400,0.0074782088249407686
JPM,2021-04-12,138.43649155393828,139.92247101588313,138.42759835143863,138.76571655273438,12273400,-0.0021117267494714653
JPM,2021-04-13,137.69788792667225,138.09829910177015,135.63352535142616,137.11061096191406,16113600,-0.011927337904037216
JPM,2021-04-14,134.7793648519336,136.87931454989322,134.2988604080659,134.5480194091797,19939600,-0.01868995794531325
JPM,2021-04-15,134.5836142693996,135.4289301228828,132.86628937802698,135.40223693847656,17694100,0.006348793040937162
JPM,2021-04-16,136.9148682542981,137.48434531218592,135.86490044463787,136.40768432617188,13773400,0.007425633508197915
JPM,2021-04-19,136.51451780730008,136.9238359892919,135.44674954556984,135.82936096191406,11900200,-0.004239668513651762
JPM,2021-04-20,135.01965293087997,135.02854613501435,132.27013218333474,132.8218231201172,13716700,-0.022142030415943537
JPM,2021-04-21,131.5048834483671,134.01415167586438,130.61507433122503,133.9518585205078,12236700,0.008507904603663574
