ID,ticker,Date,Open,High,Low,Close,Volume,Daily_Return,Return_Excel,SMA_20,SMA_50,VOL_20,Trend_20_50,Max_Close,Drawdown
380,AAPL,6/1/22,147.223,149.03,145.043,146.054,74286600,-0.000873261,-0.000875621,144.75975,156.92762,0.03177949,Downtrend,178.27,-0.180714646
381,AAPL,6/2/22,145.19,148.569,144.237,148.51,72348100,0.0168113,0.016815698,144.04445,156.58658,0.030451482,Downtrend,178.27,-0.166937791
382,AAPL,6/3/22,144.277,145.328,141.88,142.784,88570300,-0.0385558,-0.038556326,143.4964,156.10376,0.029135463,Downtrend,178.27,-0.199057609
383,AAPL,6/6/22,144.404,145.917,142.312,143.53,71598400,0.00522769,0.005224675,142.94935,155.56014,0.029142948,Downtrend,178.27,-0.194872946
384,AAPL,6/7/22,141.772,146.339,141.527,146.054,67808200,0.0175859,0.017585174,142.7848,155.05426,0.028605374,Downtrend,178.27,-0.180714646
385,AAPL,6/8/22,145.927,147.194,144.827,145.318,53950200,-0.00504324,-0.005039232,142.46315,154.5164,0.028340092,Downtrend,178.27,-0.184843215
386,AAPL,6/9/22,144.453,145.308,139.985,140.093,69473000,-0.0359557,-0.035955628,142.2736,153.80814,0.027056684,Downtrend,178.27,-0.21415269
387,AAPL,6/10/22,137.775,138.246,134.612,134.681,91437900,-0.0386287,-0.038631481,142.00695,153.01498,0.027766117,Downtrend,178.27,-0.244511135
388,AAPL,6/13/22,130.497,132.786,129.093,129.525,122207100,-0.0382849,-0.038283054,141.25905,152.18068,0.027746965,Downtrend,178.27,-0.273433556
389,AAPL,6/14/22,130.753,131.499,129.132,130.389,84784300,0.00667276,0.006670527,140.63145,151.36954,0.027833899,Downtrend,178.27,-0.268586975
390,AAPL,6/15/22,131.892,134.887,129.8,133.012,91533000,0.0201113,0.020116728,139.9533,150.52986,0.02756047,Downtrend,178.27,-0.253873338
391,AAPL,6/16/22,129.721,130.026,126.736,127.737,108123900,-0.0396515,-0.039658076,139.4249,149.65096,0.026114633,Downtrend,178.27,-0.283463286
392,AAPL,6/17/22,127.747,130.703,127.492,129.211,134520300,0.0115333,0.011539335,139.1406,148.8649,0.025835015,Downtrend,178.27,-0.275194929
393,AAPL,6/21/22,131.037,134.612,130.939,133.444,81000500,0.0327607,0.032760369,139.05615,148.15742,0.026967085,Downtrend,178.27,-0.251450048
394,AAPL,6/22/22,132.383,135.3,131.519,132.933,73409200,-0.0038274,-0.003829322,138.6751,147.47994,0.025237083,Downtrend,178.27,-0.254316486
395,AAPL,6/23/22,134.377,136.115,133.208,135.801,72433800,0.0215738,0.021574778,138.57245,146.94494,0.025460801,Downtrend,178.27,-0.23822853
396,AAPL,6/24/22,137.402,139.376,137.274,139.13,89116800,0.0245173,0.024513811,138.6284,146.43906,0.026066378,Downtrend,178.27,-0.219554608
397,AAPL,6/27/22,140.152,140.928,138.453,139.13,70207900,0,0,138.5243,145.87944,0.025524633,Downtrend,178.27,-0.219554608
398,AAPL,6/28/22,139.592,140.859,134.868,134.986,67083400,-0.0297896,-0.029785093,137.9252,145.33716,0.024381484,Downtrend,178.27,-0.242800247
399,AAPL,6/29/22,135.005,138.158,134.229,136.744,66242400,0.0130239,0.013023573,137.4533,144.83436,0.024670721,Downtrend,178.27,-0.232938801
400,AAPL,6/30/22,134.799,135.899,131.381,134.279,98964500,-0.0180274,-0.018026385,136.86455,144.23656,0.024888661,Downtrend,178.27,-0.246766141
401,AAPL,7/1/22,133.611,136.557,133.237,136.449,71051600,0.0161642,0.016160382,136.2615,143.68548,0.024860373,Downtrend,178.27,-0.234593594
402,AAPL,7/5/22,135.31,139.081,134.485,139.032,73353800,0.0189302,0.01893015,136.0739,143.20196,0.023952878,Downtrend,178.27,-0.220104336
403,AAPL,7/6/22,138.826,141.546,138.561,140.368,74064300,0.0096072,0.009609299,135.9158,142.83596,0.024033313,Downtrend,178.27,-0.212610086
404,AAPL,7/7/22,140.731,143.933,140.721,143.737,66253700,0.0239997,0.024001197,135.79995,142.51596,0.024333098,Downtrend,178.27,-0.193711785
405,AAPL,7/8/22,142.666,144.915,142.411,144.414,64547800,0.00471437,0.004709991,135.75475,142.32876,0.024335355,Downtrend,178.27,-0.189914175
406,AAPL,7/11/22,143.069,144.021,141.212,142.283,63141600,-0.0147576,-0.014756187,135.86425,142.10346,0.023119407,Downtrend,178.27,-0.201867953
407,AAPL,7/12/22,143.157,145.799,142.46,143.255,77588800,0.00683371,0.006831456,136.29295,141.75892,0.021166916,Downtrend,178.27,-0.196415549
408,AAPL,7/13/22,140.437,143.835,139.582,142.892,71185600,-0.00253665,-0.002533943,136.9613,141.5246,0.018853093,Downtrend,178.27,-0.198451787
409,AAPL,7/14/22,141.507,146.29,140.692,145.819,78140700,0.0204823,0.020484002,137.7328,141.34274,0.019164395,Downtrend,178.27,-0.182032871
410,AAPL,7/15/22,147.105,148.166,145.553,147.488,76259900,0.0114501,0.011445696,138.4566,141.16446,0.018919585,Downtrend,178.27,-0.172670668
411,AAPL,7/18/22,148.048,148.863,144.08,144.444,81420900,-0.0206429,-0.020638967,139.29195,140.79702,0.016909489,Downtrend,178.27,-0.189745891
412,AAPL,7/19/22,145.278,148.529,144.287,148.303,82982400,0.0267217,0.026716236,140.24655,140.68818,0.017487619,Downtrend,178.27,-0.168098951
413,AAPL,7/20/22,148.421,150.975,147.685,150.307,64823400,0.0135097,0.013512876,141.0897,140.6049,0.016500574,Uptrend,178.27,-0.156857576
414,AAPL,7/21/22,151.741,152.792,149.227,152.576,65086600,0.0150943,0.015095771,142.07185,140.66952,0.016443909,Uptrend,178.27,-0.144129691
415,AAPL,7/22/22,152.615,153.489,150.67,151.338,66675400,-0.00811074,-0.008113989,142.8487,140.66126,0.016403076,Uptrend,178.27,-0.151074213
416,AAPL,7/25/22,151.26,152.271,149.561,150.219,53623900,-0.00739839,-0.007394045,143.40315,140.78796,0.016009451,Uptrend,178.27,-0.157351209
417,AAPL,7/26/22,149.541,150.356,148.107,148.893,55138700,-0.00882635,-0.008827112,143.8913,140.96554,0.016244423,Uptrend,178.27,-0.164789364
418,AAPL,7/27/22,149.855,154.52,149.443,153.99,78620700,0.0342348,0.034232637,144.8415,141.15568,0.015631581,Uptrend,178.27,-0.136197902
419,AAPL,7/28/22,154.177,154.825,151.653,154.54,81378700,0.00357178,0.00357166,145.7313,141.38766,0.015573847,Uptrend,178.27,-0.133112694
420,AAPL,7/29/22,158.361,160.708,156.652,159.608,101786900,0.032793,0.032794099,146.99775,141.64832,0.015550267,Uptrend,178.27,-0.104683906
421,AAPL,8/1/22,158.135,160.669,158.017,158.626,67829400,-0.0061534,-0.006152574,148.1066,142.05474,0.015792302,Uptrend,178.27,-0.110192405
422,AAPL,8/2/22,157.241,159.51,156.779,157.153,59907000,-0.00928749,-0.009285993,149.01265,142.49986,0.015993058,Uptrend,178.27,-0.118455152
423,AAPL,8/3/22,157.968,163.615,157.879,163.163,82507500,0.0382478,0.038242986,150.1524,143.06046,0.01751719,Uptrend,178.27,-0.084742245
424,AAPL,8/4/22,163.045,164.204,161.494,162.849,55474100,-0.00192629,-0.001924456,151.108,143.50636,0.017203602,Uptrend,178.27,-0.086503618
425,AAPL,8/5/22,160.518,163.115,160.312,162.623,56697000,-0.00138909,-0.001387789,152.01845,144.00174,0.017288961,Uptrend,178.27,-0.087771358
426,AAPL,8/8/22,163.626,165.042,161.492,162.151,60276900,-0.00290299,-0.002902418,153.01185,144.48454,0.016730679,Uptrend,178.27,-0.090419027
427,AAPL,8/9/22,161.315,163.085,160.557,162.2,63135500,0.000303292,0.000302187,153.9591,144.9043,0.016791331,Uptrend,178.27,-0.090144163
428,AAPL,8/10/22,164.914,166.547,164.147,166.449,70170500,0.0261947,0.026196054,155.13695,145.29392,0.017213852,Uptrend,178.27,-0.06630953
429,AAPL,8/11/22,167.255,168.17,165.416,165.711,57149200,-0.00443173,-0.004433791,156.13155,145.6845,0.017148993,Uptrend,178.27,-0.070449318
430,AAPL,8/12/22,167.019,169.33,166.606,169.261,68039400,0.0214256,0.021422839,157.2202,146.14864,0.017441449,Uptrend,178.27,-0.050535704
431,AAPL,8/15/22,168.691,170.53,168.524,170.334,54091700,0.00633361,0.006339322,158.5147,146.58512,0.016185183,Uptrend,178.27,-0.044516744
432,AAPL,8/16/22,169.93,170.845,168.829,170.176,56377100,-0.000923947,-0.000927589,159.60835,147.13296,0.015712157,Uptrend,178.27,-0.04540304
433,AAPL,8/17/22,169.92,173.245,169.724,171.671,79542000,0.00878445,0.008785023,160.67655,147.69578,0.015644719,Uptrend,178.27,-0.037016885
434,AAPL,8/18/22,170.884,172.015,170.265,171.278,62290100,-0.0022916,-0.002289263,161.61165,148.20026,0.015641429,Uptrend,178.27,-0.039221406
435,AAPL,8/19/22,170.176,170.874,168.484,168.691,70346300,-0.0151018,-0.0151041,162.4793,148.66772,0.016044252,Uptrend,178.27,-0.053733101
436,AAPL,8/22/22,166.891,167.058,164.383,164.806,69026800,-0.0230292,-0.023030274,163.20865,149.16198,0.017057803,Uptrend,178.27,-0.075525888
437,AAPL,8/23/22,164.324,165.927,163.901,164.472,54147100,-0.00202912,-0.002026625,163.9876,149.7578,0.016838637,Uptrend,178.27,-0.07739945
438,AAPL,8/24/22,164.56,165.337,163.508,164.767,53841500,0.00179379,0.001793618,164.52645,150.46264,0.015386648,Uptrend,178.27,-0.075744657
439,AAPL,8/25/22,165.996,167.334,165.573,167.226,51218200,0.0149226,0.014924105,165.16075,151.19938,0.01559742,Uptrend,178.27,-0.061950973
440,AAPL,8/26/22,167.757,168.229,160.862,160.921,78961000,-0.0376991,-0.037703467,165.2264,151.75756,0.016691171,Uptrend,178.27,-0.097318674
441,AAPL,8/29/22,158.492,160.213,157.184,158.718,73314000,-0.0136903,-0.013689947,165.231,152.37718,0.016933612,Uptrend,178.27,-0.109676334
442,AAPL,8/30/22,159.456,159.879,155.119,156.289,77906200,-0.0153054,-0.015303872,165.1878,152.91874,0.017162308,Uptrend,178.27,-0.123301733
443,AAPL,8/31/22,157.666,157.931,154.548,154.627,87991100,-0.010635,-0.010634146,164.761,153.3424,0.014715154,Uptrend,178.27,-0.13262467
444,AAPL,9/1/22,154.056,155.807,152.119,155.355,74229900,0.0047068,0.004708104,164.3863,153.79084,0.014805161,Uptrend,178.27,-0.128540977
445,AAPL,9/2/22,157.115,157.715,152.414,153.24,76957800,-0.013611,-0.013613981,163.91715,154.13962,0.015018641,Uptrend,178.27,-0.140405004
446,AAPL,9/6/22,153.889,154.499,151.155,151.981,73714800,-0.00821528,-0.008215871,163.40865,154.39664,0.015066363,Uptrend,178.27,-0.147467325
447,AAPL,9/7/22,152.266,154.086,151.076,153.388,87449600,0.00925389,0.009257736,162.96805,154.6818,0.015304778,Uptrend,178.27,-0.139574802
448,AAPL,9/8/22,152.089,153.781,150.162,151.912,84923800,-0.00961769,-0.009622656,162.2412,155.02032,0.013766676,Uptrend,178.27,-0.147854378
449,AAPL,9/9/22,152.906,155.217,152.198,154.774,68028800,0.0188396,0.018839855,161.69435,155.38092,0.014720357,Uptrend,178.27,-0.131800079
450,AAPL,9/12/22,156.958,161.551,156.673,160.734,104956000,0.0385082,0.03850776,161.268,155.91002,0.016605833,Uptrend,178.27,-0.098367645
451,AAPL,9/13/22,157.263,157.892,150.84,151.303,122656600,-0.0586797,-0.05867458,160.31645,156.2071,0.020662565,Uptrend,178.27,-0.151270545
452,AAPL,9/14/22,152.237,154.509,151.076,152.748,87965400,0.00955559,0.009550372,159.44505,156.48142,0.020921181,Uptrend,178.27,-0.143164862
453,AAPL,9/15/22,152.099,152.68,148.883,149.857,90481100,-0.01893,-0.018926598,158.35435,156.6712,0.020865397,Uptrend,178.27,-0.159381837
454,AAPL,9/16/22,148.716,148.854,145.923,148.214,162278800,-0.0109604,-0.010963785,157.20115,156.76074,0.020862048,Uptrend,178.27,-0.168598194
455,AAPL,9/19/22,146.847,152.011,146.641,151.932,81474200,0.0250834,0.02508535,156.3632,156.9111,0.021947331,Downtrend,178.27,-0.147742189
456,AAPL,9/20/22,150.87,155.473,150.555,154.312,107689800,0.015665,0.015664903,155.8385,157.15168,0.021978569,Downtrend,178.27,-0.134391653
457,AAPL,9/21/22,154.745,156.122,151.067,151.185,101696800,-0.0202674,-0.02026414,155.17415,157.31028,0.022309618,Downtrend,178.27,-0.151932462
458,AAPL,9/22/22,149.867,151.922,148.421,150.221,86652500,-0.00637533,-0.006376294,154.44685,157.45686,0.022273412,Downtrend,178.27,-0.15733999
459,AAPL,9/23/22,148.696,148.972,146.11,147.949,96029900,-0.0151238,-0.015124383,153.483,157.49946,0.021913812,Downtrend,178.27,-0.170084703
460,AAPL,9/26/22,147.192,151.234,147.172,148.283,93339400,0.00226032,0.002257535,152.8511,157.51536,0.020644011,Downtrend,178.27,-0.16821114
461,AAPL,9/27/22,150.221,152.168,147.477,149.257,84442700,0.00656614,0.006568521,152.37805,157.61162,0.020634183,Downtrend,178.27,-0.162747518
462,AAPL,9/28/22,145.205,148.155,142.451,147.369,146691400,-0.0126516,-0.012649323,151.93205,157.59294,0.020558352,Downtrend,178.27,-0.173338195
463,AAPL,9/29/22,143.69,144.3,138.36,140.13,128138200,-0.049119,-0.049121593,151.2072,157.3894,0.022994064,Downtrend,178.27,-0.213945139
464,AAPL,9/30/22,138.95,140.74,135.724,135.921,124925300,-0.0300392,-0.030036395,150.2355,157.0563,0.023555037,Downtrend,178.27,-0.237555394
465,AAPL,10/3/22,135.93,140.71,135.419,140.101,114311700,0.0307526,0.030753158,149.57855,156.83156,0.024890515,Downtrend,178.27,-0.214107814
466,AAPL,10/4/22,142.638,143.808,141.881,143.69,87830100,0.025623,0.025617233,149.164,156.70098,0.025736723,Downtrend,178.27,-0.193975431
467,AAPL,10/5/22,141.694,144.949,140.651,143.985,79471000,0.00205312,0.002053031,148.69385,156.60282,0.02561387,Downtrend,178.27,-0.192320637
468,AAPL,10/6/22,143.405,145.107,142.825,143.031,68402200,-0.00662553,-0.00662569,148.2498,156.38364,0.025580865,Downtrend,178.27,-0.19767207
469,AAPL,10/7/22,140.189,140.74,137.15,137.779,85925600,-0.0367189,-0.036719313,147.40005,156.04842,0.02613023,Downtrend,178.27,-0.227133001
470,AAPL,10/10/22,138.104,139.55,136.285,138.104,74899000,0.00235594,0.00235885,146.26855,155.61834,0.024099369,Downtrend,178.27,-0.225309923
471,AAPL,10/11/22,137.593,139.019,135.94,136.688,77033700,-0.0102551,-0.010253143,145.5378,155.17958,0.020881731,Downtrend,178.27,-0.233252931
472,AAPL,10/12/22,136.835,138.045,135.881,136.058,70433700,-0.00460484,-0.004609037,144.7033,154.75768,0.020605742,Downtrend,178.27,-0.236786896
473,AAPL,10/13/22,132.764,141.222,132.154,140.632,113224000,0.033613,0.033618016,144.24205,154.30706,0.02210754,Downtrend,178.27,-0.211129186
474,AAPL,10/14/22,141.93,142.136,135.911,136.098,88598000,-0.0322405,-0.032240173,143.63625,153.77204,0.023007641,Downtrend,178.27,-0.236562518
475,AAPL,10/17/22,138.743,140.543,137.956,140.061,85250900,0.0291229,0.029118723,143.0427,153.3208,0.023291941,Downtrend,178.27,-0.214332193
476,AAPL,10/18/22,143.09,144.28,138.291,141.379,99136600,0.00940947,0.009410186,142.39605,152.90536,0.02305764,Downtrend,178.27,-0.206938913
477,AAPL,10/19/22,139.353,142.559,139.166,141.487,61758300,0.000765211,0.000763904,141.91115,152.4911,0.02275992,Downtrend,178.27,-0.20633309
478,AAPL,10/20/22,140.661,143.484,140.297,141.025,64522000,-0.00326697,-0.003265318,141.45135,151.98262,0.022746702,Downtrend,178.27,-0.208924665
479,AAPL,10/21/22,140.514,145.411,140.297,144.841,86548600,0.027059,0.027059032,141.29595,151.56522,0.023497481,Downtrend,178.27,-0.187518932
480,AAPL,10/24/22,144.762,147.752,143.592,146.985,75981900,0.0148026,0.014802439,141.23105,151.1197,0.023749401,Downtrend,178.27,-0.175492231
481,AAPL,10/25/22,147.614,149.975,146.897,149.827,74732300,0.0193376,0.019335306,141.25955,150.70956,0.0241089,Downtrend,178.27,-0.159550121
482,AAPL,10/26/22,148.47,149.483,145.598,146.887,88194300,-0.0196271,-0.019622631,141.23545,150.24378,0.024357737,Downtrend,178.27,-0.176041959
483,AAPL,10/27/22,145.628,146.592,141.753,142.412,109180200,-0.0304652,-0.030465596,141.34955,149.6586,0.02267161,Downtrend,178.27,-0.201144332
484,AAPL,10/28/22,145.756,154.902,145.382,153.171,164762400,0.0755525,0.075548409,142.21205,149.29646,0.026942162,Downtrend,178.27,-0.140792057
485,AAPL,10/31/22,150.634,151.696,149.414,150.811,97943200,-0.0154106,-0.015407616,142.74755,148.93886,0.026716235,Downtrend,178.27,-0.154030403
486,AAPL,11/1/22,152.522,152.886,146.67,148.165,80379300,-0.0175426,-0.017545139,142.9713,148.60604,0.026623281,Downtrend,178.27,-0.168873058
487,AAPL,11/2/22,146.493,149.66,142.608,142.638,93604600,-0.037305,-0.037303007,142.90395,148.16936,0.028026201,Downtrend,178.27,-0.199876592
488,AAPL,11/3/22,139.717,140.445,136.462,136.589,97918500,-0.042405,-0.042408054,142.58185,147.6058,0.029564479,Downtrend,178.27,-0.233808268
489,AAPL,11/4/22,139.978,140.55,132.383,136.323,140814800,-0.0019476,-0.001947448,142.50905,146.98774,0.028408359,Downtrend,178.27,-0.235300387
490,AAPL,11/7/22,135.072,137.082,133.654,136.855,83374600,0.00390258,0.003902496,142.4466,146.50642,0.028417637,Downtrend,178.27,-0.23231615
491,AAPL,11/8/22,138.323,139.328,135.447,137.427,89908500,0.00417496,0.004179606,142.48355,146.0806,0.028328694,Downtrend,178.27,-0.229107534
492,AAPL,11/9/22,136.442,136.491,132.59,132.866,74917800,-0.0331901,-0.033188529,142.32395,145.61214,0.029311499,Downtrend,178.27,-0.254692321
493,AAPL,11/10/22,139.141,144.687,137.427,144.687,118854000,0.0889748,0.088969338,142.5267,145.41334,0.034825092,Downtrend,178.27,-0.18838279
494,AAPL,11/11/22,143.653,147.781,142.224,147.475,93979700,0.0192687,0.019269181,143.09555,145.25574,0.034056992,Downtrend,178.27,-0.172743591
495,AAPL,11/14/22,146.756,148.047,145.239,146.076,73374100,-0.00948574,-0.009486354,143.3963,145.11246,0.033683798,Downtrend,178.27,-0.180591238
496,AAPL,11/15/22,149.958,151.307,146.352,147.81,89868300,0.0118695,0.011870533,143.71785,145.02904,0.033714342,Downtrend,178.27,-0.170864419
497,AAPL,11/16/22,146.914,147.643,145.101,146.579,64218300,-0.00833116,-0.008328259,143.97245,144.89286,0.033803757,Downtrend,178.27,-0.177769675
498,AAPL,11/17/22,144.254,149.229,143.978,148.48,80389400,0.0129712,0.012969116,144.3452,144.82422,0.033857998,Downtrend,178.27,-0.167106075
499,AAPL,11/18/22,150.046,150.431,147.741,149.042,74829600,0.00378181,0.003785022,144.55525,144.70958,0.033388257,Downtrend,178.27,-0.163953554
500,AAPL,11/21/22,147.928,148.135,145.525,145.81,58724100,-0.0216803,-0.021685163,144.4965,144.4111,0.033644697,Uptrend,178.27,-0.182083357
501,AAPL,11/22/22,145.929,148.184,144.746,147.948,51804100,0.0146615,0.014662917,144.40255,144.344,0.033520256,Uptrend,178.27,-0.170090312
502,AAPL,11/23/22,147.229,149.574,147.121,148.825,58301400,0.0059262,0.005927758,144.49945,144.26554,0.033223085,Uptrend,178.27,-0.165170808
503,AAPL,11/25/22,146.106,146.667,144.933,145.909,35195900,-0.0195938,-0.019593482,144.6743,144.18658,0.032764055,Uptrend,178.27,-0.181528019
504,AAPL,11/28/22,142.983,144.461,141.249,142.077,69246000,-0.0262642,-0.026262945,144.1196,144.06384,0.028291892,Uptrend,178.27,-0.203023504
505,AAPL,11/29/22,142.146,142.658,138.264,139.072,83763800,-0.0211481,-0.021150503,143.53265,143.80664,0.028449085,Downtrend,178.27,-0.219879957
506,AAPL,11/30/22,139.298,146.51,138.461,145.83,111380900,0.0485937,0.048593534,143.4159,143.637,0.030519756,Downtrend,178.27,-0.181971167
507,AAPL,12/1/22,146.007,146.914,144.431,146.106,71250400,0.00189168,0.001892615,143.5893,143.53542,0.02925498,Uptrend,178.27,-0.180422954
508,AAPL,12/2/22,143.791,145.8,143.485,145.613,65447400,-0.00337132,-0.003374263,144.0405,143.44326,0.0274084,Uptrend,178.27,-0.183188422
509,AAPL,12/5/22,145.574,148.677,143.604,144.451,68826400,-0.00798331,-0.007980057,144.4469,143.3733,0.027505111,Uptrend,178.27,-0.189706625
510,AAPL,12/6/22,144.884,145.111,139.811,140.786,64727200,-0.0253698,-0.025371925,144.64345,143.22336,0.028237666,Uptrend,178.27,-0.210265328
511,AAPL,12/7/22,140.077,141.239,137.919,138.845,69721100,-0.0137849,-0.013786882,144.71435,143.01512,0.028442515,Uptrend,178.27,-0.221153307
512,AAPL,12/8/22,140.244,141.387,139.003,140.53,62128300,0.0121326,0.012135835,145.09755,142.87834,0.027370051,Uptrend,178.27,-0.211701352
513,AAPL,12/9/22,140.225,143.407,138.806,140.047,76097000,-0.00343494,-0.003436989,144.86555,142.87668,0.018475125,Uptrend,178.27,-0.214410725
514,AAPL,12/12/22,140.579,142.352,138.964,142.343,70462700,0.0163899,0.016394496,144.60895,143.00512,0.018315801,Uptrend,178.27,-0.201531385
515,AAPL,12/13/22,147.278,147.741,142.096,143.308,93886200,0.0067825,0.006779399,144.47055,143.06926,0.018308841,Uptrend,178.27,-0.196118248
516,AAPL,12/14/22,143.19,144.48,139.062,141.082,82291200,-0.0155358,-0.015532978,144.13415,143.0171,0.018336248,Uptrend,178.27,-0.208604925
517,AAPL,12/15/22,139.013,139.693,134.008,134.471,98931900,-0.0468544,-0.046859273,143.52875,142.82682,0.020867074,Uptrend,178.27,-0.245689123
518,AAPL,12/16/22,134.659,135.604,131.742,132.511,160156900,-0.0145787,-0.014575633,142.7303,142.61642,0.020588706,Uptrend,178.27,-0.256683682
519,AAPL,12/19/22,133.102,133.191,129.368,130.403,79592600,-0.0159096,-0.015908113,141.79835,142.4689,0.020593604,Downtrend,178.27,-0.268508442
520,AAPL,12/20/22,129.437,131.27,127.96,130.334,77432800,-0.000528664,-0.000529129,141.02455,142.3135,0.020311625,Downtrend,178.27,-0.268895496
521,AAPL,12/21/22,131.004,134.777,130.777,133.437,85928000,0.0238094,0.023808062,140.299,142.24848,0.020881956,Downtrend,178.27,-0.251489314
522,AAPL,12/22/22,132.353,132.56,128.363,130.265,77852100,-0.0237724,-0.023771518,139.371,142.13262,0.021122937,Downtrend,178.27,-0.269282549
523,AAPL,12/23/22,128.974,130.452,127.713,129.9,63814900,-0.00279816,-0.002801981,138.57055,141.91798,0.020904621,Downtrend,178.27,-0.271330005
524,AAPL,12/27/22,129.427,129.457,126.807,128.097,69007800,-0.0138784,-0.013879908,137.87155,141.75796,0.020438186,Downtrend,178.27,-0.281443877
525,AAPL,12/28/22,127.743,129.083,123.999,124.167,85438400,-0.0306852,-0.030679875,137.1263,141.44008,0.020940216,Downtrend,178.27,-0.30348909
526,AAPL,12/29/22,126.088,128.541,125.832,127.684,75703700,0.0283244,0.028324756,136.219,141.16618,0.01854026,Downtrend,178.27,-0.283760588
527,AAPL,12/30/22,126.502,128.019,125.536,127.999,77034200,0.0024689,0.002467028,135.31365,140.89642,0.018554316,Downtrend,178.27,-0.281993605
528,AAPL,1/3/23,128.344,128.955,122.325,123.211,112117500,-0.0374048,-0.037406542,134.19355,140.54014,0.019779522,Downtrend,178.27,-0.308851742
529,AAPL,1/4/23,125.004,126.748,123.221,124.482,89113600,0.0103144,0.010315637,133.1951,140.13296,0.020205345,Downtrend,178.27,-0.301722107
530,AAPL,1/5/23,125.241,125.871,122.906,123.162,80962700,-0.0106047,-0.010603943,132.3139,139.6565,0.019772113,Downtrend,178.27,-0.309126606
531,AAPL,1/6/23,124.137,128.354,123.034,127.694,87754700,0.0367941,0.036797064,131.75635,139.21384,0.021907827,Downtrend,178.27,-0.283704493
532,AAPL,1/9/23,128.531,131.427,127.96,128.216,70790800,0.00408871,0.004087898,131.14065,138.84042,0.021669466,Downtrend,178.27,-0.28077635
533,AAPL,1/10/23,128.324,129.309,126.216,128.787,63896200,0.0044564,0.004453422,130.57765,138.56792,0.021758618,Downtrend,178.27,-0.277573344
534,AAPL,1/11/23,129.299,131.526,128.521,131.506,69458900,0.0211126,0.021112379,130.0358,138.13462,0.022014924,Downtrend,178.27,-0.262321198
535,AAPL,1/12/23,131.89,132.265,129.487,131.427,71379600,-0.0005993,-0.000600733,129.44175,137.74694,0.021891175,Downtrend,178.27,-0.262764346
536,AAPL,1/13/23,130.068,132.915,129.703,132.757,57809700,0.0101191,0.010119686,129.0255,137.43878,0.021936841,Downtrend,178.27,-0.255303753
537,AAPL,1/17/23,132.826,135.25,132.137,133.92,63646600,0.0087564,0.008760367,128.99795,137.26442,0.01944188,Downtrend,178.27,-0.248779941
538,AAPL,1/18/23,134.787,136.55,133.023,133.201,69672800,-0.00537021,-0.005368877,129.03245,137.19666,0.019186557,Downtrend,178.27,-0.252813149
539,AAPL,1/19/23,132.087,134.225,131.782,133.26,58280400,0.000443786,0.00044294,129.1753,137.1354,0.018797953,Downtrend,178.27,-0.25248219
540,AAPL,1/20/23,133.269,135.969,132.225,135.821,80223600,0.0192209,0.01921807,129.44965,137.11472,0.019213474,Downtrend,178.27,-0.23811634
541,AAPL,1/23/23,136.067,141.19,135.851,139.013,81760300,0.0235004,0.02350152,129.72845,137.14644,0.019195476,Downtrend,178.27,-0.220210916
542,AAPL,1/24/23,138.225,141.032,138.215,140.412,66435100,0.0100633,0.010063807,130.2358,137.29736,0.018251588,Downtrend,178.27,-0.212363269
543,AAPL,1/25/23,138.796,140.313,136.747,139.752,65799300,-0.00470103,-0.004700453,130.7284,137.19866,0.018293256,Downtrend,178.27,-0.216065519
544,AAPL,1/26/23,141.042,142.106,139.791,141.82,54105100,0.0148034,0.014797642,131.41455,137.08556,0.017953527,Downtrend,178.27,-0.204465137
545,AAPL,1/27/23,141.032,145.042,140.954,143.761,70555800,0.0136843,0.013686363,132.39425,137.03926,0.015903657,Downtrend,178.27,-0.193577158
546,AAPL,1/30/23,142.806,143.387,140.727,140.875,64015300,-0.0200784,-0.020074986,133.0538,136.90056,0.016242582,Downtrend,178.27,-0.209766085
547,AAPL,1/31/23,140.579,142.195,140.165,142.146,65874500,0.00902087,0.009022183,133.76115,136.8119,0.016253779,Downtrend,178.27,-0.20263645
548,AAPL,2/1/23,141.83,144.431,139.22,143.269,77663600,0.00790101,0.007900328,134.76405,136.70768,0.012757749,Downtrend,178.27,-0.196337017
549,AAPL,2/2/23,146.687,148.933,145.968,148.579,118339000,0.0370627,0.037063147,135.9689,136.69842,0.014354324,Downtrend,178.27,-0.166550738
550,AAPL,2/3/23,145.83,155.041,145.633,152.204,154357300,0.0243998,0.024397795,137.421,136.8263,0.013969016,Uptrend,178.27,-0.146216413
551,AAPL,2/6/23,150.303,150.825,148.539,149.475,69858300,-0.0179289,-0.017929884,138.51005,136.85684,0.013955032,Uptrend,178.27,-0.161524654
552,AAPL,2/7/23,148.401,152.923,148.401,152.352,83322600,0.0192447,0.019247366,139.71685,136.92738,0.014141941,Uptrend,178.27,-0.145386212
553,AAPL,2/8/23,151.593,152.283,148.923,149.662,64120100,-0.0176527,-0.01765648,140.7606,137.00244,0.015311747,Uptrend,178.27,-0.160475683
554,AAPL,2/9/23,151.495,152.036,148.184,148.628,56007100,-0.00691152,-0.006908901,141.6167,137.13346,0.015297084,Uptrend,178.27,-0.166275874
555,AAPL,2/10/23,147.464,149.318,147.227,148.993,57450700,0.00245614,0.002455796,142.495,137.33188,0.015240212,Uptrend,178.27,-0.164228418
