Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2021-04-12,309.6312255859375,310.2374736016447,306.0433280212961,309.1442071554687,10881900
2021-04-13,307.86212158203125,312.5034916787082,307.42481501939557,310.2970923238093,14036900
2021-04-14,300.96466064453125,306.14273102400807,300.0999958969131,305.41719273904334,17421400
2021-04-15,305.93402099609375,308.23981383785355,302.23681189830637,304.4630779079505,14558300
2021-04-16,304.3040466308594,307.057094422256,302.74365864526766,306.28187464766245,13059200
2021-04-19,300.3882141113281,305.8147834018544,298.7185144822132,303.1412621755517,14553500
2021-04-20,300.79571533203125,303.2307167833719,295.3890427439906,300.13975538598925,16796400
2021-04-21,299.6229248046875,300.129809791707,295.5679359003317,300.0999948119176,14863500
2021-04-22,294.7032470703125,301.0640593124394,294.2262073835734,299.4837743583143,16375400
2021-04-23,299.2850341796875,300.73608052329297,295.329408022333,296.9295596067396,17536800
2021-04-26,301.1833190917969,303.9263882810522,299.71237595364505,301.4814688958679,16172600
2021-04-27,301.71002197265625,303.46916619416015,299.265072651195,302.4156632822183,15309300
2021-04-28,305.2184143066406,309.0150165696337,303.499003041627,305.47680067025,33907200
2021-04-29,327.49114990234375,329.7770460049127,319.6395277878649,328.09739796245236,56526800
2021-04-30,323.0882263183594,327.79920503350183,322.51179331521564,324.14175961823815,26332400
2021-05-03,320.603515625,326.53693821572284,319.8680593644001,324.17154612584324,18719500
2021-05-04,316.409423828125,320.21597476545804,311.20153851837824,318.0592568047806,24032600
2021-05-05,313.0898742675781,319.0928759241575,312.5631227693904,316.2404651511072,15577600
2021-05-06,318.05926513671875,318.27791843647566,311.3506215726408,312.592962973396,19012200
2021-05-07,317.1249694824219,320.9613348648231,316.7970047523756,320.40476843586265,15916700
2021-05-10,304.0953674316406,312.65260065260543,302.9623374874926,312.4240292408081,24239200
2021-05-11,304.65191650390625,304.96001473479134,297.8538282204869,298.90733126750047,18920100
2021-05-12,300.6962890625,303.09152683166894,296.363016980272,299.28500627008975,24645500
2021-05-13,303.3896789550781,306.9675974583969,300.91491458254677,304.20463175648933,18079200
2021-05-14,314.0042419433594,314.9086700242553,307.1862573068352,307.64346073053906,19245700
2021-05-17,313.5271911621094,313.7458444514255,309.6709587854065,311.62888995272834,15401300
2021-05-18,308.0609130859375,314.560851979601,307.9118381795556,313.6564237734156,14522400
2021-05-19,311.6686706542969,312.73212218088923,301.7100728280548,302.32626931468565,19106200
2021-05-20,316.65789794921875,317.2939913001767,311.241307682157,311.6587174044478,17320200
2021-05-21,314.29248046875,317.9697924962838,313.87504044899634,317.3337295264187,13600900
2021-05-24,322.6409912109375,323.95291082738015,316.0814234593206,316.2603133168547,16445400
2021-05-25,325.7816467285156,327.1631144586884,322.809945764695,325.07597504409733,16437000
2021-05-26,325.6524353027344,327.8091227572899,323.82371259723107,326.3382101086228,9686900
2021-05-27,330.71124267578125,331.73493065851846,324.7579530769054,325.99034589829074,20477700
2021-05-28,326.71588134765625,330.830499784898,326.3183078842269,328.97196213269336,12037400
2021-06-01,327.11346435546875,329.3894422894761,324.6387299961152,328.1272040173556,11765900
2021-06-02,327.1332702636719,329.83660585823253,325.11570942023616,328.3557448918935,11654300
2021-06-03,324.0423278808594,325.3741139233753,321.49801569059105,323.78391122180915,12610800
2021-06-04,328.3259582519531,330.42301576565046,323.18762139263896,323.90321118032574,13289400
2021-06-07,334.5177917480469,335.62100665138007,326.91466866518186,327.4613170637955,20136700
2021-06-08,331.63555908203125,336.2272478175721,330.20437943321343,334.63707516830704,14580500
2021-06-09,328.2265625,334.7364186020533,327.97809424678275,333.6829156348599,13727900
2021-06-10,330.42303466796875,331.8939777408604,326.53698729744895,328.7632836146092,13240200
2021-06-11,329.23040771484375,330.79076540643126,326.91466644255866,330.54229713527786,13587900
2021-06-14,334.7066650390625,334.7563768971858,327.78931609282074,329.866507431182,12250800
2021-06-15,334.6867370605469,337.8373278565871,332.9772742653062,334.92525687782785,15795200
2021-06-16,329.05145263671875,335.4818120259264,326.7059269642888,334.63704425800984,17232200
2021-06-17,334.4482421875,335.9092368385063,328.1271935827343,328.46510679261746,17794100
2021-06-18,327.6401672363281,334.0903931118706,326.9842074358431,332.48032375186,23039500
2021-06-21,330.2540588378906,330.880203664055,325.6424736824297,329.06139913752077,11337500
2021-06-22,336.9527587890625,337.8373203093807,330.56216273886344,330.6516076683456,15345300
2021-06-23,338.50323486328125,341.3159127162153,336.1278939305863,337.2708419273525,14817800
2021-06-24,341.077392578125,342.7868556706977,339.69592462196016,339.755554586652,12329100
2021-06-25,339.2784423828125,342.01159330380204,337.5987944812838,340.49096873189364,14594400
2021-06-28,353.4610290527344,355.9457116987672,339.6759842548413,340.36175909159425,29156100
2021-06-29,349.7340087890625,354.5542689089571,346.91138258233707,354.08714735332995,21417300
2021-06-30,345.5795593261719,350.75765929924336,345.04288976440756,350.0122545773083,15107500
2021-07-01,352.2187194824219,352.497002750641,344.3770457859238,344.6950924726318,17137000
2021-07-02,352.5267639160156,354.25609322376783,350.4594910985999,352.92430704841195,11521300
2021-07-06,350.6185302734375,356.5917169570475,347.0405812588741,354.31573920005326,13488500
2021-07-07,348.3425598144531,354.3057981867932,347.855571719837,353.0833537320467,14218900
2021-07-08,343.5322265625,346.19579915714627,340.46116236238475,343.61175339462056,14406500
2021-07-09,348.2730407714844,348.56124214546423,343.1545698109129,343.20428166651726,13018700
2021-07-12,350.9962158203125,352.01990386562875,347.4977935450936,349.07804808122654,10018600
2021-07-13,349.9327697753906,356.29355143359237,346.6629188432887,349.3463882967267,11456000
2021-07-14,345.5001525878906,353.0237801484365,344.6056727553217,352.38768672845634,13894200
2021-07-15,342.3495178222656,347.0903118971537,338.1355056051205,347.0903118971537,14781600
2021-07-16,339.0697021484375,343.87009519234505,338.0559626498211,342.79672574266857,11026100
2021-07-19,334.88555908203125,337.70815509612805,332.4903212291258,335.5017555620002,14372300
2021-07-20,339.5666809082031,341.34572221793036,332.45054599989373,336.7241881211653,11024300
2021-07-21,344.1086730957031,344.3968744388851,339.1591744441404,339.4076427038064,9279700
2021-07-22,349.038330078125,349.38619176279417,343.094957447906,344.55595225903426,12385400
2021-07-23,367.5243225097656,373.03035735162143,355.00151605256804,358.69872500030067,33694300
2021-07-26,370.1779479980469,372.1458275575913,365.9639359685642,367.31558875892716,14925200
2021-07-27,365.5564270019531,370.8637052011321,362.316391304654,369.6313123825459,15705400
2021-07-28,370.9929504394531,375.2367776675571,364.6818501732836,372.2651067972627,29676900
2021-07-29,356.1246032714844,363.2804711278901,354.55426684655333,358.7881758014143,33413200
2021-07-30,354.116943359375,358.51982387015147,350.77754458533144,351.8310475555188,15976200
2021-08-02,349.7936706542969,357.19800749497347,348.5910622931447,355.90598451973113,13180400
2021-08-03,349.08795166015625,351.60244920065014,345.569662989032,350.5688430924882,12406100
2021-08-04,356.7209777832031,358.271417529169,349.3563738245638,350.260802064811,14180600
2021-08-05,360.74609375,361.67038838557846,354.7132771979943,357.43650991622656,10247200
2021-08-06,361.2828063964844,362.9127424459059,359.1857184641995,359.1857184641995,8925000
2021-08-09,359.3944091796875,363.53887302980746,358.5396929388528,361.5312604429696,7798900
2021-08-10,358.91741943359375,361.8692239345665,356.8402281670725,359.6131124478334,7469900
2021-08-11,357.7545471191406,360.13983645658806,355.61772605289815,359.88145007934264,8400300
2021-08-12,360.42803955078125,360.775901168992,354.92197460511153,356.25379112404374,7170700
2021-08-13,360.954833984375,362.4257771272756,359.265267871517,360.74612912085155,7195700
2021-08-16,364.3140869140625,364.701711945367,355.19033999178566,360.2988314743771,11222100
2021-08-17,356.2538146972656,362.4357064167093,352.8945188618902,360.7560584990216,12328700
2021-08-18,353.272216796875,357.6551706167664,352.9740366590029,354.06730316999887,10042400
2021-08-19,352.9441833496094,355.37918439009394,348.8494313445575,349.1972929689978,12004500
2021-08-20,357.1681823730469,357.78437886160964,351.1453136232999,352.4274184553552,8697700
2021-08-23,361.123779296875,363.44943859750856,356.89981882837156,357.23773202618,10942000
2021-08-24,363.2705993652344,365.7055704822557,359.6230714126445,361.4319278977022,9235100
2021-08-25,366.1329345703125,368.58777206828563,363.16123330587004,363.360020062835,9684500
2021-08-26,362.1474304199219,367.17642512111337,361.8989621823903,366.12292222042714,7888700
2021-08-27,370.3468933105469,371.4500777594231,361.84926113501893,362.8630309859823,11219100
2021-08-30,378.32769775390625,379.1525989939394,368.24981103024754,370.277320431744,13547300
2021-08-31,377.0555419921875,380.4148375708219,376.4790786695005,377.62205687912575,12345400
2021-09-01,379.70916748046875,381.97519670702235,376.489028666576,377.26424839327603,11567200
2021-09-02,372.98065185546875,379.4110112688483,371.7681256029574,379.1625430230927,14832900
2021-09-03,373.9547119140625,374.84919166091066,370.82398730419294,372.4539537887346,7509600
2021-09-07,379.83843994140625,380.61365979896607,370.8637664505553,373.57705111731565,10793800
2021-09-08,375.25665283203125,378.53642174787274,372.4936869805083,377.83078037858047,11067200
2021-09-09,375.68402099609375,377.50279537132553,374.2627897833095,375.32624124907073,9098900
2021-09-10,376.3698425292969,381.43860188841313,375.9424843349184,379.0234669740217,11549600
2021-09-13,374.2032165527344,379.4111025306627,372.0564467533599,379.34152412577185,13026300
2021-09-14,374.2229919433594,376.27036785569624,372.8116789663076,375.0876565830574,8711600
2021-09-15,371.6290588378906,375.24674130515325,365.4173516964495,374.69017477172827,17940300
2021-09-16,370.7742614746094,371.27119797798827,367.4447808358514,370.50592668179974,11934200
2021-09-17,362.4853820800781,369.13439524901133,359.3745545629104,369.13439524901133,26299000
2021-09-20,353.5206298828125,358.8179595022379,347.65675505682754,357.0985483338319,19822800
2021-09-21,355.2897644042969,357.83407709735854,353.01378652748,356.30350404071055,11751900
2021-09-22,341.107177734375,347.6965612320792,338.6026284445046,345.10256700299203,43692900
2021-09-23,343.8403625488281,347.5276539456655,340.8985063799259,343.2440325648418,21806300
2021-09-24,350.7974548339844,352.17895305661193,340.2723419260925,341.1370067045826,18801900
2021-09-27,351.4136047363281,352.9739926378458,344.9534301859247,347.66671441610913,15205800
2021-09-28,338.5628662109375,347.45804260819926,336.84348515565136,345.83802459865683,21710300
2021-09-29,337.5292053222656,343.11479723125944,336.80369742159866,341.0475243427285,14452200
2021-09-30,337.31060791015625,340.69968850974493,336.0781846342511,338.364110975775,16547100
2021-10-01,340.9084167480469,342.90608102500573,336.5651962175002,339.5169701639289,14905300
2021-10-04,324.2312316894531,333.8817309787597,320.72286086663,333.4742393688953,42885000
2021-10-05,330.91998291015625,333.1263824322283,324.1616578801591,326.5668138262897,35377900
2021-10-06,331.5958251953125,332.33128156034894,323.80383364588175,327.7196959629552,26443000
2021-10-07,327.202880859375,336.7639345758128,326.96436103744907,334.9352118363189,28307500
2021-10-08,328.0278015136719,331.35728243424967,326.69601521156073,329.47887806439275,15946100
2021-10-11,323.45599365234375,328.43527696797554,323.3168368677761,325.62262960456826,14708200
2021-10-12,321.7862854003906,322.39256376845077,315.4255035724989,321.0508290059376,31658700
2021-10-13,322.5516052246094,324.99652471614394,320.6831188228863,324.9667097344399,14761500
2021-10-14,326.5171203613281,328.4949180762692,325.0958891423564,326.3481485929878,14302200
2021-10-15,322.77020263671875,327.05379280644144,320.5339884043792,326.6661677808162,21596400
2021-10-18,333.2853698730469,333.8320182241814,325.493409153144,326.9345371427021,21585000
2021-10-19,337.9068908691406,340.36175853261335,335.21350337783207,337.568977669507,18786300
2021-10-20,338.6921081542969,341.87251452908777,337.3702701427025,341.3457629458896,13639500
2021-10-21,339.7852783203125,340.2126363960388,335.73025982661795,338.19507558416944,16354400
2021-10-22,322.62109375,327.61035552537084,319.14253831707924,324.35045336145754,35224500
2021-10-25,326.6761169433594,327.540781595559,317.76107497070655,318.33750796197404,38409000
2021-10-26,313.8750915527344,328.1868595067532,307.7031474991181,326.2488249732211,65654000
2021-10-27,310.30706787109375,317.2939947169461,310.14804453164186,312.264999137857,29971800
2021-10-28,314.9782409667969,323.5255244062937,306.2221920310187,311.0722970694251,50806800
2021-10-29,321.5874938964844,324.00259800719476,317.6418168731729,318.22819830351426,37059400
2021-11-01,327.95819091796875,331.40693109899775,324.0025658514435,324.0423292600652,31518900
2021-11-02,326.0698547363281,332.73876469563663,321.81607932375937,329.34965397793843,28353000
2021-11-03,329.5881652832031,330.1149167693705,321.2197714591406,325.48346486712654,20786500
2021-11-04,333.7922668457031,335.20354957861787,330.6118609826475,331.9635440901555,22495300
2021-11-05,339.0399169921875,344.665242071511,337.5590558596254,338.2249338152265,26872800
2021-11-08,336.5453186035156,342.67752923716773,336.26703533688675,342.30980102740114,18342500
2021-11-09,333.315185546875,339.2187936356499,332.42070590658125,337.9168224227629,17556700
2021-11-10,325.632568359375,331.14855144626017,323.51561398995074,330.4528282053029,21872600
2021-11-11,325.73193359375,330.4230154574097,324.9964772653627,327.7992064587377,12376600
2021-11-12,338.8013916015625,339.7654193228509,327.7594464713649,328.1569896170649,25414300
2021-11-15,345.43048095703125,351.4831635983052,341.0972094426593,342.2302088366409,25076600
2021-11-16,340.8587341308594,344.52612855719224,338.7815428437677,341.72339893647245,18181100
2021-11-17,338.6820983886719,345.17208800145727,338.01622044985146,342.1308389841702,13602800
2021-11-18,336.6148681640625,340.3617586706303,333.2456239415217,337.638556199738,17487200
2021-11-19,343.1843566894531,349.94271171951675,337.81744821274884,340.1033744571258,26488500
2021-11-22,338.920654296875,351.6620835891227,338.42371777801765,346.9113716820704,27116800
2021-11-23,335.1836853027344,339.3082523841502,331.4566613742384,336.8533847433569,17225000
2021-11-24,338.9703674316406,339.6859572987608,330.7709141057471,333.94137181820736,13566200
2021-11-26,331.0790100097656,335.68064742394336,329.8664835860095,333.7425827010985,14750700
2021-11-29,335.9588928222656,338.58273213098545,333.25555701809856,334.82589336120736,16650900
2021-11-30,322.4720458984375,333.7525112425512,321.4483578555968,332.9474764870453,25390000
2021-12-01,308.697021484375,328.4750920661078,308.388923219324,328.2663871870159,30329600
2021-12-02,308.48828125,312.6724784430871,305.31782368406533,309.49207244051576,24396200
2021-12-03,304.9599914550781,311.8276576097567,297.664967184453,311.8077910685257,27471000
2021-12-06,315.92242431640625,318.1387721563251,304.46306916280713,306.2421104304496,21758300
2021-12-07,320.8321838378906,324.539341545315,319.0332758924839,319.59979085799233,18794000
2021-12-08,328.53466796875,330.7112523414874,321.090568643624,323.00873632151286,19937700
2021-12-09,327.7992248535156,334.07056152989054,325.99036857779504,327.52094160575854,16879200
2021-12-10,327.7296447753906,332.97729337085224,324.3703489464802,330.52242567515606,14528000
2021-12-13,332.4405822753906,339.00015038245556,327.5706104626266,328.92229356418693,22948700
2021-12-14,331.6951904296875,333.643203495218,325.6425070410587,326.04005020504076,20461000
2021-12-15,339.5666809082031,340.01390559683887,321.9950120940399,330.4528513988559,24681300
2021-12-16,332.8481140136719,342.3495389624486,331.6952175125707,336.90313347693825,22635000
2021-12-17,331.7449035644531,335.0445391358006,328.72352091142955,330.76094859133923,40012600
2021-12-20,323.45599365234375,327.8787104909013,320.55387102422975,327.75945057875657,17901800
2021-12-21,332.1523742675781,333.9413335651525,321.76638911225626,324.41009497598543,16116800
2021-12-22,328.42535400390625,332.46047606830115,326.2487696476689,331.7548043808869,16764600
2021-12-23,333.1860046386719,334.60726620714684,326.3481529337001,328.0775127333061,13987700
2021-12-27,344.0589904785156,345.73863848301784,335.9390640478518,336.77391383159124,17795000
2021-12-28,344.0987548828125,350.54898176449535,343.0850152133504,344.5062465041279,16637600
2021-12-29,340.8388671875,347.54751108187537,339.5468441993426,344.78454488378634,10747000
2021-12-30,342.2501220703125,345.1025633109539,341.11712252175425,341.89234231727295,10593300
2021-12-31,334.2892150878906,341.3357715551441,334.20968825669667,340.91833151787387,12870500
2022-01-03,336.46575927734375,338.99017474950966,335.1240247195857,336.22720914291403,14537900
2022-01-04,334.46807861328125,340.98788305000136,329.83662680556665,337.86713760996855,15998000
2022-01-05,322.183837890625,333.7028228263255,321.8558428011006,330.97959006204326,20564500
2022-01-06,330.42303466796875,337.0919448522891,320.7427206043337,320.8421139781479,27962800
2022-01-07,329.7571716308594,334.9352421037528,326.8649972062558,330.7013328983701,14722000
2022-01-10,326.0599060058594,326.3282407833615,313.4973373584024,323.31680695790044,24942400
2022-01-11,332.32135009765625,332.5797668145055,323.2870470815263,324.7778567607015,16226800
2022-01-12,331.2181396484375,334.3090702500505,328.00791880409434,333.1263589037451,14104900
2022-01-13,324.47967529296875,333.5736073823922,323.764085503571,332.9275959839103,14797100
2022-01-14,329.866455078125,330.6913866843799,319.24194988086674,319.8184132277481,16868500
2022-01-18,316.2007751464844,322.2236447431332,315.69392040301545,321.309298318825,22645600
2022-01-19,317.63189697265625,325.09589357916025,317.37348026364396,317.6219485359713,20814700
2022-01-20,314.6204833984375,325.81150482519354,314.0440503142256,321.91550871363853,16925000
2022-01-21,301.3125,316.35972190975184,301.18329165314026,312.88116630302665,28710700
2022-01-24,306.8185119628906,307.63349506670795,287.23923291473017,296.0151177767175,38878100
2022-01-25,298.31097412109375,304.35373893077656,295.7567132382818,298.11221771996014,25108500
2022-01-26,292.82476806640625,305.6258554641541,289.06792983711875,305.1289190299595,28348800
2022-01-27,292.83477783203125,299.86143743195197,292.4571012100481,295.92570854139984,21629900
2022-01-28,299.86138916015625,300.0502274407486,291.2345795238328,293.80870673802957,21871600
2022-01-31,311.3406982421875,311.8674497740452,297.48610474698717,298.83775760964085,21579500
2022-02-01,317.0455017089844,317.70146155908856,310.2076502988541,312.63270295780956,18023800
2022-02-02,321.0209655761719,325.9903303683727,314.9285194880384,325.8114405151964,58458300
2022-02-03,236.30323791503906,246.4805028469361,234.3055586538919,243.15102224639242,188119900
2022-02-04,235.6373748779297,241.12355875818045,228.7001447319878,233.5303687119835,89342200
2022-02-07,223.53199768066406,236.83995759252116,222.6375028110121,236.24362767941986,88613800
2022-02-08,218.83096313476562,224.38672506740048,214.8256559150308,219.49687143062172,94729700
2022-02-09,230.57855224609375,231.94015349913388,220.84854156326838,222.82633926682897,86563300
2022-02-10,226.6726531982422,233.56018674503886,225.311036690771,226.87142479219912,49310400
2022-02-11,218.20484924316406,229.00824533904418,217.42962941314565,227.0602624921827,46156900
2022-02-14,216.3661651611328,219.64594933815616,213.4640576050981,217.96630141676937,38184000
2022-02-15,219.6459503173828,219.79502521301683,213.74234180548123,219.1191987990764,42685500
2022-02-16,215.2132568359375,216.12763335877167,211.0588748963549,211.10857158035873,45817500
2022-02-17,206.4373779296875,216.1673884184098,205.89074471901787,212.708714449999,38747500
2022-02-18,204.89688110351562,209.4587549743163,203.9228745504554,208.10708695719387,37128400
2022-02-22,200.84185791015625,206.20876605072593,198.83423020137045,201.10025943097085,39852400
2022-02-23,197.23410034179688,205.67208785044804,196.83655719476482,202.90912203226807,44481400
2022-02-24,206.32806396484375,207.0734687982929,189.05454443815282,189.88939421194382,49957200
2022-02-25,209.19039916992188,210.0252640729232,201.93512273825735,203.68434904426056,37627600
2022-02-28,209.7370147705078,211.8440206454023,205.56275126737984,206.40753420528648,34239800
2022-03-01,202.2432098388672,210.45259485640324,200.98098695991501,208.5841088779825,27094900
2022-03-02,206.8349151611328,207.868536431012,200.78223209840178,203.5253161788994,29452100
2022-03-03,201.72642517089844,207.79899044411826,200.18591882634217,207.7393604843148,27263500
2022-03-04,198.83424377441406,204.62852558700732,197.57202073039406,201.13008813754922,32130900
2022-03-07,186.3213653564453,199.65913868357725,186.13252706726115,199.559745321281,38560600
2022-03-08,189.1240997314453,195.4948297469161,184.9697175800809,186.69906218060123,37508100
2022-03-09,197.28379821777344,197.88012810722134,192.731857879865,194.540714089971,31894700
2022-03-10,194.0139923095703,195.0774287381027,189.89935790498157,193.6462489164542,24853000
2022-03-11,186.46051025390625,192.37405144770767,185.52626722691244,191.4596901265834,34694500
2022-03-14,185.48654174804688,191.11185197576268,184.6815069624439,185.88408492244588,31010500
2022-03-15,190.85342407226562,191.10189231327678,184.77092638520784,189.63096457277416,31721700
